               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.015138,           0.0063746,           0.0015512,             0.91634,             0.88676,             0.92548,             0.70338,            0.019694,            0.010006,            0.011886,           0.0084853,           0.0084853,           0.0084853
                 155,            0.015494,           0.0061967,           0.0017257,             0.91876,             0.91558,             0.94399,             0.70411,            0.020904,            0.010672,            0.009656,           0.0084754,           0.0084754,           0.0084754
                 156,            0.016289,           0.0064909,           0.0016685,             0.91419,             0.91482,             0.93181,             0.70236,            0.020954,            0.010408,            0.010081,           0.0084655,           0.0084655,           0.0084655
                 157,            0.015764,           0.0063679,           0.0011134,             0.90602,             0.89412,             0.92436,             0.70087,            0.019503,           0.0098065,              0.0109,           0.0084556,           0.0084556,           0.0084556
                 158,            0.015909,           0.0069041,           0.0015923,             0.90621,             0.89645,             0.92786,              0.6708,            0.022504,            0.010353,            0.011617,           0.0084457,           0.0084457,           0.0084457
                 159,            0.014989,           0.0061535,           0.0016301,               0.924,             0.93939,             0.95211,             0.70034,            0.020289,           0.0094971,           0.0080794,           0.0084358,           0.0084358,           0.0084358
                 160,            0.014919,           0.0059137,           0.0018653,             0.90739,             0.93077,             0.93881,             0.72215,            0.020211,           0.0099573,            0.011746,           0.0084259,           0.0084259,           0.0084259
                 161,            0.015171,           0.0060629,            0.001323,               0.896,             0.90639,             0.93375,             0.67303,            0.021893,              0.0109,             0.01314,            0.008416,            0.008416,            0.008416
                 162,            0.015236,           0.0065588,           0.0013224,             0.90951,             0.92955,             0.94094,             0.67901,            0.021271,             0.01052,            0.010339,           0.0084061,           0.0084061,           0.0084061
                 163,            0.014575,           0.0055554,           0.0011471,             0.91497,             0.93743,                0.95,             0.70033,             0.02074,            0.010212,           0.0085702,           0.0083962,           0.0083962,           0.0083962
                 164,            0.016063,           0.0058892,           0.0020857,             0.92186,             0.93888,              0.9445,             0.68507,            0.021499,           0.0099902,           0.0087004,           0.0083863,           0.0083863,           0.0083863
                 165,            0.015524,            0.005852,           0.0021408,             0.91183,             0.91558,             0.93556,             0.65699,            0.023658,            0.010029,           0.0088523,           0.0083764,           0.0083764,           0.0083764
                 166,            0.014651,           0.0059976,            0.001841,             0.93404,             0.91558,             0.94532,             0.71494,             0.02034,            0.010049,           0.0080941,           0.0083665,           0.0083665,           0.0083665
                 167,            0.014363,           0.0059527,           0.0019293,             0.93625,             0.93939,             0.94562,             0.70655,            0.020663,           0.0096289,           0.0074525,           0.0083566,           0.0083566,           0.0083566
                 168,            0.015184,           0.0060039,           0.0014052,             0.94176,             0.93939,             0.93946,             0.71487,            0.019969,           0.0097552,            0.007384,           0.0083467,           0.0083467,           0.0083467
                 169,            0.014812,           0.0061458,           0.0012169,             0.93404,             0.93939,             0.94904,             0.72141,            0.019876,           0.0098077,             0.00771,           0.0083368,           0.0083368,           0.0083368
                 170,            0.015323,           0.0059493,           0.0028178,             0.93745,             0.93402,             0.94758,             0.71208,            0.020688,           0.0098621,           0.0078491,           0.0083269,           0.0083269,           0.0083269
                 171,            0.015892,           0.0065688,           0.0018874,             0.90962,             0.93609,             0.93335,             0.68822,            0.020385,            0.010034,           0.0086668,            0.008317,            0.008317,            0.008317
                 172,            0.015039,           0.0062117,           0.0015774,             0.90416,              0.9269,             0.93754,             0.70198,            0.020937,            0.010291,            0.010559,           0.0083071,           0.0083071,           0.0083071
                 173,            0.014679,           0.0063015,           0.0014027,             0.92124,             0.90949,             0.93954,             0.71102,            0.018822,           0.0095081,           0.0094442,           0.0082972,           0.0082972,           0.0082972
                 174,            0.015528,           0.0061775,           0.0013234,             0.93618,             0.93939,             0.94301,             0.69702,            0.019892,           0.0094019,           0.0079991,           0.0082873,           0.0082873,           0.0082873
                 175,            0.014093,           0.0059455,           0.0013372,             0.92509,              0.9139,             0.94727,             0.69618,            0.020215,           0.0093689,           0.0082287,           0.0082774,           0.0082774,           0.0082774
                 176,            0.014083,           0.0059385,           0.0013934,             0.93546,             0.93939,             0.95103,             0.69501,            0.021621,           0.0098572,           0.0074088,           0.0082675,           0.0082675,           0.0082675
                 177,            0.013579,           0.0057962,          0.00099926,              0.9394,             0.93908,             0.94883,             0.68452,            0.021209,           0.0099207,           0.0075904,           0.0082576,           0.0082576,           0.0082576
                 178,            0.014301,           0.0056349,           0.0012925,             0.93672,             0.93939,             0.95059,              0.7065,            0.020235,            0.010129,           0.0071431,           0.0082477,           0.0082477,           0.0082477
                 179,            0.014907,           0.0063334,           0.0013644,             0.93741,             0.93939,             0.94964,             0.67988,            0.021348,            0.010615,           0.0074425,           0.0082378,           0.0082378,           0.0082378
                 180,            0.015276,           0.0058649,           0.0014494,             0.93393,             0.93939,             0.93921,             0.71018,            0.020323,            0.010092,           0.0077319,           0.0082279,           0.0082279,           0.0082279
                 181,            0.014154,           0.0056255,          0.00089361,             0.93809,             0.93939,             0.94072,             0.69393,            0.019861,           0.0099396,           0.0078441,            0.008218,            0.008218,            0.008218
                 182,            0.015006,           0.0054409,           0.0010852,             0.94162,             0.93939,             0.93829,             0.69417,            0.019977,             0.01014,           0.0074653,           0.0082081,           0.0082081,           0.0082081
                 183,            0.014247,           0.0058892,           0.0012196,             0.94268,             0.93939,             0.94469,             0.70698,             0.02173,            0.010448,           0.0071357,           0.0081982,           0.0081982,           0.0081982
                 184,            0.014598,           0.0058587,           0.0012278,               0.941,             0.93939,             0.94497,             0.69436,            0.021899,            0.011068,           0.0070252,           0.0081883,           0.0081883,           0.0081883
                 185,             0.01403,           0.0057513,           0.0014885,             0.94169,             0.93939,             0.94546,             0.69336,            0.021417,            0.010262,           0.0073351,           0.0081784,           0.0081784,           0.0081784
                 186,             0.01483,           0.0058634,           0.0017402,             0.94346,             0.93939,             0.94465,             0.70542,             0.02068,           0.0096429,            0.007504,           0.0081685,           0.0081685,           0.0081685
                 187,            0.014373,           0.0063672,           0.0012667,             0.94299,             0.93939,             0.94676,             0.73357,            0.019438,           0.0098163,           0.0074789,           0.0081586,           0.0081586,           0.0081586
                 188,            0.013236,           0.0057242,            0.001369,             0.93912,             0.93939,             0.95026,             0.70673,            0.018995,            0.010148,           0.0071278,           0.0081487,           0.0081487,           0.0081487
                 189,            0.013039,           0.0056578,           0.0015816,             0.93091,             0.93753,             0.95108,             0.71637,             0.01932,            0.010471,           0.0072062,           0.0081388,           0.0081388,           0.0081388
                 190,            0.013426,           0.0054602,           0.0012226,             0.93623,             0.92648,             0.93779,             0.68797,            0.021035,            0.010905,           0.0076634,           0.0081289,           0.0081289,           0.0081289
                 191,             0.01365,           0.0058279,           0.0010224,              0.9352,             0.93588,             0.94298,             0.70209,            0.019443,            0.010184,           0.0075585,            0.008119,            0.008119,            0.008119
                 192,            0.014163,           0.0060092,           0.0011552,             0.93691,             0.93939,              0.9512,             0.70891,            0.020052,           0.0096863,           0.0070498,           0.0081091,           0.0081091,           0.0081091
                 193,            0.014358,           0.0057306,           0.0014902,             0.93972,             0.91404,             0.95473,             0.67503,            0.022856,            0.010894,           0.0081316,           0.0080992,           0.0080992,           0.0080992
                 194,            0.013993,           0.0057725,           0.0011033,             0.94272,             0.91106,             0.95021,             0.68109,            0.023061,            0.010917,            0.007273,           0.0080893,           0.0080893,           0.0080893
                 195,            0.013076,           0.0053671,           0.0012341,             0.93965,             0.93939,             0.95173,             0.71858,            0.019922,            0.010623,           0.0071773,           0.0080794,           0.0080794,           0.0080794
                 196,            0.013284,            0.005275,           0.0016305,             0.94048,             0.93939,             0.95861,              0.7039,            0.020206,             0.01058,           0.0071468,           0.0080695,           0.0080695,           0.0080695
                 197,            0.013993,            0.005766,           0.0012979,             0.94146,             0.93939,             0.95863,             0.71539,            0.019939,            0.010341,           0.0070771,           0.0080596,           0.0080596,           0.0080596
                 198,            0.013525,           0.0059806,           0.0013007,             0.93541,             0.93939,             0.94444,             0.71118,            0.019763,              0.0103,           0.0076984,           0.0080497,           0.0080497,           0.0080497
                 199,            0.013043,           0.0057861,            0.001851,             0.93055,             0.90606,             0.93524,             0.68584,            0.020867,            0.010319,           0.0090294,           0.0080398,           0.0080398,           0.0080398
                 200,            0.013984,           0.0055815,           0.0011076,             0.93035,             0.93939,             0.94666,             0.72738,            0.018957,           0.0096649,           0.0080847,           0.0080299,           0.0080299,           0.0080299
                 201,            0.013818,            0.005994,           0.0012432,             0.88541,             0.91208,             0.94323,             0.70197,            0.020398,            0.010456,            0.010085,             0.00802,             0.00802,             0.00802
                 202,            0.013519,           0.0056726,           0.0012592,             0.88468,             0.91347,             0.93737,             0.67773,            0.020785,            0.011017,            0.011612,           0.0080101,           0.0080101,           0.0080101
                 203,            0.014228,           0.0055149,           0.0010914,             0.91564,             0.90807,             0.94058,             0.67265,              0.0223,            0.011298,            0.011628,           0.0080002,           0.0080002,           0.0080002
                 204,            0.013437,           0.0061579,           0.0010041,             0.89848,             0.93565,              0.9343,             0.66343,            0.022277,            0.011516,           0.0094242,           0.0079903,           0.0079903,           0.0079903
                 205,            0.014265,           0.0060125,           0.0024632,             0.90979,             0.93939,             0.93045,             0.69777,            0.021674,            0.011127,           0.0092039,           0.0079804,           0.0079804,           0.0079804
                 206,            0.013011,           0.0059179,           0.0013941,             0.91744,             0.93939,              0.9427,             0.69915,             0.02247,            0.010667,           0.0079762,           0.0079705,           0.0079705,           0.0079705
                 207,            0.014094,           0.0055907,            0.001555,             0.93437,             0.93939,             0.95556,             0.69741,            0.019949,            0.010094,           0.0074336,           0.0079606,           0.0079606,           0.0079606
                 208,            0.013642,           0.0053479,           0.0017169,             0.93621,             0.92183,              0.9473,             0.69322,              0.0213,            0.010574,           0.0081828,           0.0079507,           0.0079507,           0.0079507
                 209,            0.013525,           0.0055353,           0.0013421,             0.91796,             0.90403,             0.93973,             0.69809,            0.020048,           0.0099609,            0.011376,           0.0079408,           0.0079408,           0.0079408
                 210,            0.013274,           0.0052556,           0.0010882,             0.88404,             0.93939,             0.94283,             0.68599,            0.019703,            0.010023,            0.010615,           0.0079309,           0.0079309,           0.0079309
                 211,            0.012725,            0.005739,           0.0016927,             0.88241,             0.90602,             0.93166,             0.68687,            0.019907,            0.010076,            0.013502,            0.007921,            0.007921,            0.007921
                 212,            0.014279,           0.0059913,           0.0021806,              0.9396,             0.93939,             0.94273,             0.69824,            0.020484,            0.010474,           0.0086443,           0.0079111,           0.0079111,           0.0079111
                 213,            0.013981,           0.0061612,           0.0016665,             0.93779,             0.93939,               0.945,             0.68931,            0.020894,            0.010712,           0.0080415,           0.0079012,           0.0079012,           0.0079012
                 214,            0.013813,           0.0060664,           0.0015982,             0.92342,              0.9377,             0.95059,             0.71084,            0.020497,            0.010697,           0.0079858,           0.0078913,           0.0078913,           0.0078913
                 215,            0.013733,           0.0059699,           0.0023217,             0.92599,              0.9359,             0.93709,             0.68032,            0.020456,            0.010844,           0.0079476,           0.0078814,           0.0078814,           0.0078814
                 216,            0.013851,            0.005893,           0.0012963,             0.93898,             0.93939,             0.94753,             0.68009,              0.0214,            0.010986,           0.0074862,           0.0078715,           0.0078715,           0.0078715
                 217,            0.012909,           0.0056241,           0.0012317,             0.94188,             0.93939,             0.95204,             0.69165,            0.021472,            0.010575,            0.007223,           0.0078616,           0.0078616,           0.0078616
                 218,            0.013059,           0.0055746,           0.0014343,             0.94035,             0.93939,             0.94571,             0.70132,            0.020508,            0.010529,           0.0076324,           0.0078517,           0.0078517,           0.0078517
                 219,            0.012523,           0.0054482,           0.0012459,             0.92277,             0.93561,             0.94265,             0.71369,             0.01974,            0.011161,           0.0077538,           0.0078418,           0.0078418,           0.0078418
                 220,            0.013392,           0.0052814,           0.0015746,             0.93329,             0.91558,             0.94279,             0.70418,            0.020061,            0.011879,           0.0081286,           0.0078319,           0.0078319,           0.0078319
                 221,            0.014271,           0.0060131,           0.0015471,             0.93395,             0.91558,             0.93182,             0.68791,            0.020769,            0.010854,           0.0083459,            0.007822,            0.007822,            0.007822
                 222,            0.013052,           0.0058778,           0.0010883,             0.93394,             0.93939,             0.94548,             0.69792,            0.020216,            0.010142,           0.0076837,           0.0078121,           0.0078121,           0.0078121
                 223,            0.013181,           0.0060769,           0.0013215,              0.9392,             0.93939,             0.94969,             0.71668,            0.019569,            0.010618,           0.0079084,           0.0078022,           0.0078022,           0.0078022
                 224,            0.013702,           0.0053339,            0.001414,             0.93983,             0.93939,             0.95232,              0.7163,             0.01966,            0.010594,           0.0078835,           0.0077923,           0.0077923,           0.0077923
                 225,             0.01443,           0.0053273,            0.001241,             0.91029,              0.9181,             0.94263,             0.68129,            0.022122,             0.01089,            0.011139,           0.0077824,           0.0077824,           0.0077824
                 226,            0.013012,           0.0053898,           0.0013678,             0.85891,              0.8926,             0.93095,             0.66898,            0.021203,            0.010586,            0.014962,           0.0077725,           0.0077725,           0.0077725
                 227,            0.012686,           0.0056733,           0.0010101,             0.84438,             0.93939,             0.92595,             0.66171,            0.022179,            0.010558,            0.014975,           0.0077626,           0.0077626,           0.0077626
                 228,            0.012375,           0.0056018,           0.0010587,             0.88909,             0.88193,             0.91096,             0.67561,            0.020433,            0.010341,            0.016754,           0.0077527,           0.0077527,           0.0077527
                 229,            0.013574,           0.0058585,           0.0011663,             0.91804,             0.91319,             0.93942,             0.67044,             0.02278,            0.010515,           0.0097564,           0.0077428,           0.0077428,           0.0077428
                 230,            0.013082,           0.0057847,            0.001123,             0.90866,             0.93348,             0.93802,             0.70574,            0.020489,            0.010377,           0.0089757,           0.0077329,           0.0077329,           0.0077329
                 231,            0.012898,           0.0049868,           0.0012649,             0.94152,             0.93939,             0.94529,             0.72162,            0.020193,            0.010402,           0.0077337,            0.007723,            0.007723,            0.007723
                 232,            0.012423,           0.0053844,           0.0010757,             0.94203,             0.93939,             0.95113,             0.71809,            0.018457,            0.010225,           0.0074542,           0.0077131,           0.0077131,           0.0077131
                 233,            0.012891,           0.0055549,           0.0011561,             0.93485,             0.93939,             0.94628,             0.68563,            0.019027,            0.010285,            0.007582,           0.0077032,           0.0077032,           0.0077032
                 234,            0.012492,           0.0052379,           0.0010424,             0.93834,             0.93939,             0.93793,             0.69772,            0.019428,           0.0098016,           0.0085038,           0.0076933,           0.0076933,           0.0076933
                 235,            0.012306,           0.0054811,           0.0019508,             0.91488,             0.90606,               0.936,             0.71197,            0.018986,           0.0098529,            0.012698,           0.0076834,           0.0076834,           0.0076834
                 236,            0.012927,           0.0053499,           0.0010638,             0.92861,             0.91558,             0.93567,             0.69989,            0.018541,              0.0102,           0.0090076,           0.0076735,           0.0076735,           0.0076735
                 237,            0.013046,           0.0052533,          0.00099156,             0.93568,             0.93331,             0.92439,             0.69112,             0.01932,            0.010372,            0.007758,           0.0076636,           0.0076636,           0.0076636
                 238,            0.012783,           0.0055534,           0.0010545,             0.94022,             0.93939,             0.92307,             0.67797,            0.018852,            0.010418,           0.0075098,           0.0076537,           0.0076537,           0.0076537
                 239,            0.012212,           0.0054482,           0.0010497,             0.90239,             0.93939,             0.94496,             0.72044,            0.018626,            0.010391,            0.010521,           0.0076438,           0.0076438,           0.0076438
                 240,            0.012342,           0.0055295,           0.0013343,             0.89368,             0.91846,             0.93269,             0.70783,            0.018741,            0.010131,            0.013742,           0.0076339,           0.0076339,           0.0076339
                 241,            0.011924,           0.0051715,           0.0012495,               0.897,             0.93627,              0.9267,             0.70723,            0.018221,            0.010307,            0.011982,            0.007624,            0.007624,            0.007624
                 242,            0.012163,           0.0052774,           0.0010476,             0.91078,             0.93766,             0.93655,             0.70641,            0.019746,             0.01065,            0.010102,           0.0076141,           0.0076141,           0.0076141
                 243,            0.013057,           0.0055586,           0.0013769,             0.93837,             0.93939,             0.94795,             0.71954,            0.019719,            0.010436,           0.0082672,           0.0076042,           0.0076042,           0.0076042
                 244,            0.012556,           0.0050278,          0.00098841,             0.93655,             0.93939,             0.93471,             0.69264,            0.019524,            0.011002,           0.0085007,           0.0075943,           0.0075943,           0.0075943
                 245,            0.013405,           0.0053407,            0.001213,             0.91526,             0.91471,             0.93157,             0.69041,            0.020021,            0.011021,            0.011461,           0.0075844,           0.0075844,           0.0075844
                 246,            0.012523,           0.0050793,           0.0010802,             0.91857,             0.93939,             0.93675,             0.69801,            0.019757,            0.010528,           0.0089358,           0.0075745,           0.0075745,           0.0075745
                 247,            0.012627,           0.0052408,          0.00099798,             0.93919,             0.93939,             0.94426,             0.71103,            0.019589,            0.010147,           0.0074281,           0.0075646,           0.0075646,           0.0075646
                 248,            0.012439,           0.0054426,           0.0012636,             0.92729,             0.93674,             0.93998,             0.68284,            0.020554,            0.010665,           0.0089378,           0.0075547,           0.0075547,           0.0075547
                 249,            0.012968,           0.0055546,           0.0012352,             0.83818,             0.92951,             0.92671,             0.66047,            0.022111,            0.011115,            0.016837,           0.0075448,           0.0075448,           0.0075448
                 250,            0.012854,           0.0053481,          0.00080467,             0.92062,             0.93929,             0.92185,             0.70265,            0.018556,            0.010163,           0.0093856,           0.0075349,           0.0075349,           0.0075349
                 251,            0.012101,            0.005541,          0.00092262,             0.90697,             0.93604,              0.9322,             0.68363,            0.019818,            0.010833,            0.010841,            0.007525,            0.007525,            0.007525
                 252,            0.011669,           0.0054228,           0.0014386,             0.91861,             0.93562,              0.9344,             0.69644,            0.019588,            0.011187,           0.0095203,           0.0075151,           0.0075151,           0.0075151
                 253,            0.012582,           0.0057222,          0.00096489,             0.90289,             0.93939,             0.94306,             0.71417,             0.01955,            0.010618,           0.0090843,           0.0075052,           0.0075052,           0.0075052
                 254,             0.01238,           0.0053769,           0.0010431,             0.92859,             0.93939,             0.94599,             0.71512,            0.019476,            0.010596,           0.0085516,           0.0074953,           0.0074953,           0.0074953
                 255,            0.012428,           0.0052879,           0.0010616,             0.92906,             0.93669,             0.93992,              0.7042,            0.018731,            0.010792,           0.0091953,           0.0074854,           0.0074854,           0.0074854
                 256,            0.012191,            0.004834,           0.0012811,             0.89267,             0.93909,             0.94193,             0.70066,             0.01957,            0.011226,           0.0099209,           0.0074755,           0.0074755,           0.0074755
                 257,            0.011627,           0.0046027,           0.0018443,             0.90451,             0.93939,             0.94435,              0.6994,            0.019559,            0.012174,            0.011298,           0.0074656,           0.0074656,           0.0074656
                 258,             0.01245,           0.0050296,           0.0011333,             0.88165,             0.93324,             0.94252,             0.69299,            0.019767,            0.012234,            0.011126,           0.0074557,           0.0074557,           0.0074557
                 259,            0.012671,           0.0052516,          0.00099652,             0.91387,             0.93927,             0.95118,             0.71452,            0.018504,            0.011155,            0.010817,           0.0074458,           0.0074458,           0.0074458
                 260,             0.01226,           0.0054408,          0.00076724,             0.91759,             0.93939,             0.94247,             0.72472,            0.018963,            0.010496,           0.0090763,           0.0074359,           0.0074359,           0.0074359
                 261,            0.011907,           0.0054653,           0.0010699,             0.88098,              0.9361,             0.93422,             0.69595,            0.018627,            0.010353,            0.010826,            0.007426,            0.007426,            0.007426
                 262,            0.012551,           0.0056432,            0.001047,              0.8372,             0.93724,             0.93157,              0.6865,            0.019597,            0.010478,            0.014101,           0.0074161,           0.0074161,           0.0074161
                 263,            0.012306,           0.0053739,          0.00093955,             0.86521,             0.93663,             0.92814,             0.69769,            0.020146,            0.010568,            0.012769,           0.0074062,           0.0074062,           0.0074062
                 264,            0.013016,           0.0053047,           0.0011008,             0.91764,             0.90903,             0.92725,             0.68109,            0.019549,            0.010541,            0.012744,           0.0073963,           0.0073963,           0.0073963
                 265,             0.01213,           0.0057661,           0.0011933,             0.91499,             0.91035,             0.92547,             0.70852,            0.017902,            0.010503,            0.013239,           0.0073864,           0.0073864,           0.0073864
                 266,            0.012767,           0.0047936,           0.0010549,             0.90364,              0.9335,             0.92673,             0.69957,            0.018792,            0.010483,            0.010862,           0.0073765,           0.0073765,           0.0073765
                 267,            0.011831,           0.0047159,           0.0016172,             0.93861,             0.93939,             0.92995,             0.70211,            0.019481,            0.010652,             0.00865,           0.0073666,           0.0073666,           0.0073666
                 268,            0.013091,            0.005146,           0.0014637,             0.94016,             0.93939,             0.93277,             0.67699,            0.020499,            0.010628,           0.0082652,           0.0073567,           0.0073567,           0.0073567
                 269,            0.011757,           0.0049195,          0.00070669,             0.93668,             0.93939,             0.93538,              0.7023,            0.019463,           0.0096759,           0.0091192,           0.0073468,           0.0073468,           0.0073468
                 270,            0.012482,           0.0049583,          0.00093379,             0.91921,             0.91558,             0.93034,             0.71403,            0.018984,           0.0094275,            0.011842,           0.0073369,           0.0073369,           0.0073369
                 271,            0.011449,           0.0050095,          0.00069793,             0.89503,             0.91448,             0.93229,             0.70775,            0.018449,           0.0096228,            0.014479,            0.007327,            0.007327,            0.007327
                 272,            0.012219,           0.0053642,          0.00083409,             0.88974,             0.91558,             0.93385,             0.69789,            0.018665,             0.00995,            0.015445,           0.0073171,           0.0073171,           0.0073171
                 273,            0.011707,            0.004815,           0.0010506,              0.8937,             0.90825,             0.93085,             0.68634,            0.019382,            0.010355,            0.014658,           0.0073072,           0.0073072,           0.0073072
                 274,             0.01168,           0.0050185,          0.00089798,              0.9142,             0.90606,             0.91879,             0.69704,            0.018837,            0.010403,            0.014246,           0.0072973,           0.0072973,           0.0072973
                 275,             0.01185,           0.0050677,           0.0012802,             0.90912,             0.92137,             0.92121,             0.70216,            0.018535,            0.010703,            0.015189,           0.0072874,           0.0072874,           0.0072874
                 276,            0.012007,           0.0053054,           0.0011203,             0.91669,             0.88461,             0.91349,             0.69488,            0.018775,            0.011245,            0.014568,           0.0072775,           0.0072775,           0.0072775
                 277,            0.011515,           0.0051546,           0.0012416,             0.89866,             0.92611,             0.92205,             0.68919,            0.020103,             0.01184,            0.013834,           0.0072676,           0.0072676,           0.0072676
                 278,            0.012333,           0.0052908,          0.00078028,             0.86465,             0.92931,             0.93896,              0.6958,            0.019699,            0.012133,            0.014905,           0.0072577,           0.0072577,           0.0072577
                 279,            0.012285,           0.0056858,          0.00081144,             0.88338,             0.93205,             0.94566,             0.69527,            0.019272,            0.011796,            0.013644,           0.0072478,           0.0072478,           0.0072478
                 280,            0.012003,           0.0051078,          0.00098815,             0.87294,              0.9358,             0.92889,             0.69862,            0.019644,            0.011268,             0.01618,           0.0072379,           0.0072379,           0.0072379
                 281,            0.010881,           0.0044494,          0.00067023,              0.8787,             0.92822,             0.93269,             0.69352,            0.020396,            0.011305,            0.015372,            0.007228,            0.007228,            0.007228
                 282,            0.011369,            0.005032,           0.0011433,             0.92703,             0.91558,             0.93648,             0.70855,            0.018128,            0.011829,            0.010592,           0.0072181,           0.0072181,           0.0072181
                 283,            0.011776,           0.0054796,           0.0012277,             0.92762,             0.91558,             0.93648,             0.69713,            0.019478,            0.011894,            0.011623,           0.0072082,           0.0072082,           0.0072082
                 284,             0.01204,           0.0048271,           0.0011079,             0.92857,             0.91558,             0.93609,             0.68195,            0.019695,            0.011441,            0.010665,           0.0071983,           0.0071983,           0.0071983
                 285,            0.011664,           0.0053105,          0.00096466,             0.91245,             0.91226,             0.93464,             0.68818,            0.019945,            0.011635,            0.011702,           0.0071884,           0.0071884,           0.0071884
                 286,            0.011769,           0.0049623,          0.00085965,             0.87805,             0.93803,             0.93008,             0.69143,            0.020084,            0.011624,             0.01339,           0.0071785,           0.0071785,           0.0071785
                 287,            0.011412,           0.0049381,          0.00077639,              0.8583,             0.95707,             0.93292,             0.71796,            0.018247,            0.011053,             0.01509,           0.0071686,           0.0071686,           0.0071686
