               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 155,            0.019345,            0.007448,           0.0017982,             0.91825,             0.80417,             0.84607,              0.6365,            0.023229,           0.0058286,            0.019084,           0.0084754,           0.0084754,           0.0084754
                 156,            0.017683,            0.007154,           0.0018446,             0.90987,             0.86003,             0.89328,             0.64938,            0.023031,           0.0054425,            0.014813,           0.0084655,           0.0084655,           0.0084655
                 157,             0.01753,           0.0070115,            0.002816,             0.87132,             0.81225,             0.85842,             0.59297,            0.026388,           0.0058795,            0.018919,           0.0084556,           0.0084556,           0.0084556
                 158,            0.018434,            0.007517,            0.001954,              0.8695,             0.83393,             0.85023,             0.59448,            0.023392,           0.0062924,            0.016924,           0.0084457,           0.0084457,           0.0084457
                 159,            0.017706,           0.0075505,           0.0019296,             0.85531,             0.85993,              0.8729,             0.63351,            0.023383,           0.0059207,            0.014098,           0.0084358,           0.0084358,           0.0084358
                 160,            0.017989,           0.0072528,           0.0021258,             0.90814,             0.85119,             0.91537,             0.63201,            0.025455,           0.0056296,           0.0098976,           0.0084259,           0.0084259,           0.0084259
                 161,            0.017663,            0.007412,           0.0015409,             0.92802,             0.91111,             0.90825,             0.66674,            0.021146,           0.0055951,           0.0091488,            0.008416,            0.008416,            0.008416
                 162,            0.017527,           0.0073973,           0.0023343,             0.90076,              0.9277,             0.91559,             0.65792,            0.020393,           0.0058618,           0.0057223,           0.0084061,           0.0084061,           0.0084061
                 163,            0.017658,           0.0073677,           0.0018406,             0.93578,             0.86675,             0.91179,             0.63676,            0.021499,           0.0058231,           0.0073671,           0.0083962,           0.0083962,           0.0083962
                 164,            0.017474,           0.0073248,           0.0014667,             0.92276,             0.88716,             0.92574,             0.66208,              0.0218,            0.005654,           0.0079996,           0.0083863,           0.0083863,           0.0083863
                 165,            0.017713,           0.0072518,           0.0016661,             0.94186,             0.87392,             0.92551,             0.67429,            0.022542,           0.0053467,            0.009374,           0.0083764,           0.0083764,           0.0083764
                 166,            0.018869,           0.0073074,           0.0031408,             0.92143,             0.86147,             0.91803,             0.66213,            0.023341,           0.0051492,            0.011959,           0.0083665,           0.0083665,           0.0083665
                 167,            0.018388,           0.0071976,           0.0021814,             0.92886,             0.87711,             0.93273,              0.7012,            0.020567,           0.0051593,            0.012078,           0.0083566,           0.0083566,           0.0083566
                 168,            0.016924,           0.0074803,             0.00168,             0.90372,             0.88459,             0.92454,             0.67378,            0.021709,           0.0052716,            0.011568,           0.0083467,           0.0083467,           0.0083467
                 169,            0.017855,           0.0072301,           0.0016679,             0.88942,              0.9125,             0.91787,             0.66652,            0.021546,           0.0051791,            0.010325,           0.0083368,           0.0083368,           0.0083368
                 170,            0.017253,           0.0071071,           0.0018751,             0.93279,              0.8885,             0.89405,             0.63908,              0.0223,           0.0054364,           0.0086346,           0.0083269,           0.0083269,           0.0083269
                 171,            0.016881,           0.0073934,           0.0020182,             0.94625,             0.90733,             0.92202,             0.67977,            0.020629,           0.0055081,            0.008852,            0.008317,            0.008317,            0.008317
                 172,            0.016887,           0.0073363,           0.0020828,             0.90631,             0.82431,             0.87881,             0.62892,            0.023547,           0.0057034,            0.015862,           0.0083071,           0.0083071,           0.0083071
                 173,            0.017725,           0.0071632,           0.0021541,             0.85856,             0.88374,             0.91949,             0.67416,            0.022566,           0.0054239,            0.012726,           0.0082972,           0.0082972,           0.0082972
                 174,            0.017116,           0.0071721,           0.0015414,             0.93091,             0.79711,             0.90679,             0.65265,            0.022603,           0.0057297,           0.0097767,           0.0082873,           0.0082873,           0.0082873
                 175,             0.01728,           0.0072146,           0.0020599,             0.90097,             0.86329,             0.91225,              0.6393,            0.022773,            0.006113,            0.010202,           0.0082774,           0.0082774,           0.0082774
                 176,            0.017906,           0.0074213,           0.0017217,             0.88333,             0.88618,             0.89613,             0.67916,            0.021255,           0.0053189,            0.014026,           0.0082675,           0.0082675,           0.0082675
                 177,            0.017099,           0.0073846,           0.0019818,              0.9112,             0.88882,             0.92459,             0.69555,            0.022533,           0.0050778,            0.010008,           0.0082576,           0.0082576,           0.0082576
                 178,            0.018262,           0.0070686,           0.0022131,              0.9044,             0.87699,             0.91926,             0.67195,            0.022958,           0.0052362,           0.0086226,           0.0082477,           0.0082477,           0.0082477
                 179,            0.016437,           0.0068081,           0.0015711,             0.89973,             0.90676,              0.9029,             0.65783,            0.023689,            0.005076,            0.010529,           0.0082378,           0.0082378,           0.0082378
                 180,            0.017208,           0.0071054,            0.001733,             0.92901,             0.89297,             0.92381,              0.6634,            0.023867,           0.0054871,           0.0091533,           0.0082279,           0.0082279,           0.0082279
                 181,            0.017112,           0.0069129,           0.0022452,             0.92864,             0.83683,             0.89394,               0.633,             0.02278,           0.0058206,            0.011898,            0.008218,            0.008218,            0.008218
                 182,            0.017034,           0.0071514,           0.0020899,             0.92725,             0.91457,             0.92153,             0.65346,            0.022963,           0.0056546,           0.0093006,           0.0082081,           0.0082081,           0.0082081
                 183,            0.017297,           0.0069701,           0.0019313,             0.94799,             0.87583,             0.90599,             0.65594,            0.022734,           0.0054947,           0.0085995,           0.0081982,           0.0081982,           0.0081982
                 184,            0.016505,           0.0069408,           0.0019516,              0.9105,             0.82852,              0.8894,             0.65625,            0.023246,           0.0056717,            0.011359,           0.0081883,           0.0081883,           0.0081883
                 185,            0.016714,           0.0069406,           0.0016998,             0.91921,               0.825,             0.85595,             0.61525,            0.024128,           0.0057339,           0.0099735,           0.0081784,           0.0081784,           0.0081784
                 186,            0.017302,           0.0072361,           0.0016565,             0.94969,             0.80139,             0.88447,             0.64326,            0.021892,           0.0060352,           0.0099475,           0.0081685,           0.0081685,           0.0081685
                 187,             0.01731,           0.0070312,           0.0015614,             0.87518,             0.80139,             0.86764,             0.61689,            0.022591,           0.0062225,            0.015948,           0.0081586,           0.0081586,           0.0081586
                 188,             0.01718,           0.0074653,           0.0022788,             0.86117,             0.83975,             0.87086,             0.61198,            0.023734,           0.0063062,            0.013289,           0.0081487,           0.0081487,           0.0081487
                 189,            0.017321,           0.0070224,           0.0015355,             0.83377,             0.88497,             0.88223,             0.63901,            0.022066,           0.0058191,            0.013101,           0.0081388,           0.0081388,           0.0081388
                 190,            0.017078,            0.007018,           0.0018307,             0.86861,             0.89909,             0.91908,             0.66991,            0.020697,           0.0057605,            0.012348,           0.0081289,           0.0081289,           0.0081289
                 191,            0.017385,           0.0072261,           0.0021295,             0.89408,             0.86944,              0.8995,             0.65682,            0.020913,           0.0061142,            0.012483,            0.008119,            0.008119,            0.008119
                 192,            0.016345,           0.0066063,           0.0014656,             0.85667,             0.87766,              0.8949,             0.65717,            0.021665,           0.0063559,             0.01203,           0.0081091,           0.0081091,           0.0081091
                 193,            0.017149,           0.0070255,           0.0016021,             0.92786,             0.88322,             0.91961,             0.66794,            0.020657,           0.0061197,           0.0092491,           0.0080992,           0.0080992,           0.0080992
                 194,            0.017303,           0.0070304,           0.0012648,             0.92724,             0.87099,             0.89396,             0.65135,            0.021979,           0.0056381,           0.0086231,           0.0080893,           0.0080893,           0.0080893
                 195,            0.016615,           0.0066858,           0.0015337,             0.90883,             0.87016,              0.9046,             0.66287,              0.0208,           0.0058969,            0.006925,           0.0080794,           0.0080794,           0.0080794
                 196,            0.018166,            0.006772,           0.0015821,             0.90465,             0.86963,             0.91472,             0.66623,            0.021639,           0.0057495,           0.0075671,           0.0080695,           0.0080695,           0.0080695
                 197,            0.016759,           0.0067545,           0.0016277,             0.92544,             0.85307,             0.87662,             0.64531,            0.022238,           0.0060605,            0.009201,           0.0080596,           0.0080596,           0.0080596
                 198,            0.017167,           0.0069938,           0.0017732,             0.89696,             0.86381,             0.89005,             0.64762,            0.023159,            0.006145,           0.0084549,           0.0080497,           0.0080497,           0.0080497
                 199,            0.016855,            0.007147,           0.0011312,             0.91734,             0.86382,             0.86494,             0.61599,            0.023959,           0.0066565,           0.0087215,           0.0080398,           0.0080398,           0.0080398
                 200,            0.016474,           0.0071548,           0.0018714,             0.93168,             0.84722,             0.89963,             0.61908,            0.023711,           0.0064792,           0.0075096,           0.0080299,           0.0080299,           0.0080299
                 201,            0.016211,           0.0071859,           0.0015295,             0.89741,             0.89812,              0.9185,             0.66415,            0.022194,           0.0055045,           0.0085585,             0.00802,             0.00802,             0.00802
                 202,             0.01586,           0.0066533,           0.0018784,             0.94663,             0.87593,             0.89869,             0.65264,            0.022375,           0.0057925,            0.008849,           0.0080101,           0.0080101,           0.0080101
                 203,            0.016639,           0.0072106,           0.0019423,             0.94005,             0.88661,             0.92847,             0.66684,            0.022047,           0.0053851,           0.0066027,           0.0080002,           0.0080002,           0.0080002
                 204,            0.016596,           0.0070176,           0.0012271,             0.92043,             0.88821,             0.92429,             0.66982,            0.021631,           0.0053546,           0.0078611,           0.0079903,           0.0079903,           0.0079903
                 205,            0.016697,           0.0067333,           0.0015844,             0.91702,             0.86806,             0.91022,             0.67183,            0.020343,           0.0056097,           0.0088829,           0.0079804,           0.0079804,           0.0079804
                 206,            0.016651,           0.0066844,            0.001691,             0.89979,             0.90675,             0.93207,             0.67989,            0.021402,           0.0054532,           0.0077648,           0.0079705,           0.0079705,           0.0079705
                 207,            0.016216,           0.0070087,           0.0017568,             0.94486,             0.84722,             0.92449,             0.66099,            0.022181,            0.005542,           0.0085788,           0.0079606,           0.0079606,           0.0079606
                 208,            0.016102,            0.006719,           0.0016245,             0.94993,             0.87014,             0.93496,             0.67803,             0.02148,           0.0054669,           0.0075411,           0.0079507,           0.0079507,           0.0079507
                 209,            0.016143,           0.0065444,           0.0016718,             0.93262,             0.84402,             0.88399,              0.6518,            0.022206,           0.0058313,             0.01021,           0.0079408,           0.0079408,           0.0079408
                 210,            0.016687,           0.0068818,           0.0015078,             0.90965,             0.84804,             0.91287,             0.67854,            0.022473,           0.0060287,            0.010949,           0.0079309,           0.0079309,           0.0079309
                 211,            0.015842,           0.0065766,           0.0014391,             0.91676,             0.82824,             0.90259,             0.66464,             0.02298,           0.0058212,            0.012726,            0.007921,            0.007921,            0.007921
                 212,            0.015539,           0.0063968,           0.0012184,             0.92184,             0.84722,             0.89714,             0.65532,            0.021182,           0.0057477,           0.0094361,           0.0079111,           0.0079111,           0.0079111
                 213,              0.0156,           0.0065275,           0.0012868,             0.94271,             0.86253,             0.91844,             0.65738,            0.022479,           0.0061624,            0.006648,           0.0079012,           0.0079012,           0.0079012
                 214,            0.015295,           0.0064208,           0.0011389,             0.90861,              0.8664,             0.91808,             0.64221,            0.024498,           0.0057651,           0.0088514,           0.0078913,           0.0078913,           0.0078913
                 215,             0.01575,           0.0066318,           0.0016144,             0.93849,             0.86806,             0.90486,             0.66395,            0.021034,           0.0057239,           0.0080738,           0.0078814,           0.0078814,           0.0078814
                 216,            0.016377,           0.0067559,           0.0018694,             0.94618,             0.87851,             0.91904,             0.68559,            0.021275,           0.0057639,           0.0072096,           0.0078715,           0.0078715,           0.0078715
                 217,            0.015736,           0.0069785,           0.0020036,              0.9319,             0.84627,             0.89742,             0.65319,            0.023012,           0.0063773,           0.0087088,           0.0078616,           0.0078616,           0.0078616
                 218,             0.01596,           0.0068769,           0.0018532,             0.94381,             0.85136,             0.90568,              0.6329,            0.025289,            0.005694,           0.0081596,           0.0078517,           0.0078517,           0.0078517
                 219,            0.015973,           0.0069197,           0.0011965,             0.85255,             0.86806,             0.92344,             0.65574,             0.02403,           0.0059332,            0.010915,           0.0078418,           0.0078418,           0.0078418
                 220,            0.015588,           0.0066273,           0.0017454,              0.8911,             0.89913,             0.92093,             0.64945,            0.023197,           0.0057083,           0.0082581,           0.0078319,           0.0078319,           0.0078319
                 221,            0.015825,           0.0065624,           0.0019379,               0.917,              0.9239,             0.94133,             0.69485,            0.022314,           0.0057379,           0.0063623,            0.007822,            0.007822,            0.007822
                 222,            0.016018,           0.0067305,           0.0019633,              0.9386,             0.85358,             0.91554,             0.66598,            0.024426,            0.005545,           0.0076368,           0.0078121,           0.0078121,           0.0078121
                 223,            0.015193,           0.0064706,           0.0012511,             0.94511,             0.82959,             0.88873,             0.65473,            0.022605,           0.0054642,              0.0115,           0.0078022,           0.0078022,           0.0078022
                 224,            0.016146,           0.0068841,           0.0018006,             0.92132,             0.84203,             0.89639,              0.6677,            0.021077,           0.0055975,            0.010242,           0.0077923,           0.0077923,           0.0077923
                 225,            0.015632,            0.006721,           0.0016297,             0.92264,             0.83485,             0.87954,             0.67863,            0.020798,           0.0057172,            0.010708,           0.0077824,           0.0077824,           0.0077824
                 226,            0.016272,           0.0065286,           0.0013801,             0.93611,             0.86365,             0.88014,             0.66754,             0.02006,           0.0057986,            0.010952,           0.0077725,           0.0077725,           0.0077725
                 227,            0.015618,           0.0066939,           0.0013523,             0.94403,             0.84722,             0.90582,             0.67003,            0.020664,           0.0055798,            0.010248,           0.0077626,           0.0077626,           0.0077626
                 228,            0.016162,           0.0063805,           0.0015313,             0.88275,             0.86275,             0.89277,             0.66811,            0.021182,           0.0058676,           0.0087058,           0.0077527,           0.0077527,           0.0077527
                 229,            0.016548,           0.0068573,           0.0013451,             0.92382,              0.9125,             0.90732,             0.64821,             0.02015,           0.0059445,           0.0065944,           0.0077428,           0.0077428,           0.0077428
                 230,            0.015892,           0.0067398,           0.0015829,             0.92538,             0.88638,             0.91088,             0.67134,            0.020485,           0.0057715,           0.0080489,           0.0077329,           0.0077329,           0.0077329
                 231,            0.015858,           0.0069189,            0.001326,             0.90952,             0.87278,             0.91364,              0.6835,            0.020505,           0.0060016,            0.012914,            0.007723,            0.007723,            0.007723
                 232,            0.015087,           0.0066503,           0.0013582,             0.87306,             0.84775,             0.88677,             0.64629,            0.021797,           0.0065662,            0.017919,           0.0077131,           0.0077131,           0.0077131
                 233,            0.015401,           0.0066673,           0.0014685,             0.89642,             0.84861,             0.91738,             0.67987,            0.020194,           0.0060873,            0.011792,           0.0077032,           0.0077032,           0.0077032
                 234,            0.016553,           0.0065798,            0.001115,             0.92114,             0.91098,              0.9211,             0.67375,            0.021504,           0.0056042,            0.007655,           0.0076933,           0.0076933,           0.0076933
                 235,            0.015395,            0.006661,           0.0015552,             0.89005,             0.90505,             0.91499,             0.66306,            0.021193,            0.005397,           0.0080452,           0.0076834,           0.0076834,           0.0076834
                 236,            0.015576,           0.0064541,           0.0013828,             0.87548,             0.90554,             0.90198,             0.66728,            0.020819,           0.0058096,           0.0085201,           0.0076735,           0.0076735,           0.0076735
                 237,             0.01575,           0.0065406,           0.0012736,             0.91354,             0.87291,             0.91923,             0.67821,            0.021802,           0.0059473,           0.0065575,           0.0076636,           0.0076636,           0.0076636
                 238,            0.015595,           0.0065655,           0.0019399,             0.90014,             0.88505,             0.91239,             0.67493,            0.021188,           0.0060477,           0.0065701,           0.0076537,           0.0076537,           0.0076537
                 239,            0.014906,           0.0068927,           0.0013715,             0.89277,             0.86806,             0.90682,             0.67281,            0.021657,           0.0055463,           0.0076849,           0.0076438,           0.0076438,           0.0076438
                 240,            0.015523,           0.0066503,           0.0016544,             0.92268,             0.86399,             0.92382,             0.68637,            0.021553,           0.0055093,            0.010079,           0.0076339,           0.0076339,           0.0076339
                 241,            0.015655,           0.0066848,           0.0017473,              0.8927,             0.84016,             0.90886,             0.66568,            0.022851,           0.0055603,             0.01185,            0.007624,            0.007624,            0.007624
                 242,            0.015611,           0.0070058,           0.0016435,             0.94918,              0.8503,             0.92148,             0.69764,            0.021518,           0.0052945,           0.0088699,           0.0076141,           0.0076141,           0.0076141
                 243,            0.015623,           0.0064544,           0.0017281,             0.92635,             0.88018,             0.90899,             0.65588,            0.023491,           0.0055566,            0.010235,           0.0076042,           0.0076042,           0.0076042
                 244,            0.015526,           0.0065903,           0.0016012,             0.93328,             0.85409,             0.91061,             0.67884,            0.020492,           0.0054227,            0.012297,           0.0075943,           0.0075943,           0.0075943
                 245,            0.015868,           0.0067979,           0.0013089,             0.93015,             0.86507,             0.89543,             0.65907,             0.02167,           0.0056699,            0.011332,           0.0075844,           0.0075844,           0.0075844
                 246,            0.015565,           0.0066784,           0.0012347,             0.91038,             0.89028,             0.90613,             0.67126,            0.021483,           0.0056146,            0.010074,           0.0075745,           0.0075745,           0.0075745
                 247,            0.015078,           0.0065945,           0.0017448,             0.94303,             0.86491,             0.90518,             0.66617,            0.022033,           0.0057217,           0.0089622,           0.0075646,           0.0075646,           0.0075646
                 248,            0.014826,           0.0065897,           0.0013019,              0.9152,             0.86577,             0.88986,             0.66652,            0.020876,           0.0058423,           0.0092703,           0.0075547,           0.0075547,           0.0075547
                 249,            0.015195,           0.0063132,           0.0012798,             0.92824,             0.82797,             0.89234,             0.64718,            0.022362,           0.0057791,            0.013037,           0.0075448,           0.0075448,           0.0075448
                 250,            0.015062,            0.006541,           0.0015202,             0.91348,             0.83742,              0.9219,             0.67858,            0.021126,           0.0053336,            0.012357,           0.0075349,           0.0075349,           0.0075349
                 251,            0.015119,           0.0065596,           0.0017073,              0.9296,              0.8581,              0.9134,             0.66409,            0.021628,           0.0056699,           0.0097824,            0.007525,            0.007525,            0.007525
                 252,            0.015417,           0.0065634,           0.0014339,             0.90372,             0.88476,             0.91939,             0.68719,            0.019601,           0.0056223,           0.0063641,           0.0075151,           0.0075151,           0.0075151
                 253,            0.015153,           0.0065765,           0.0012617,             0.93994,             0.84697,             0.89058,             0.65956,            0.020875,            0.005755,            0.008196,           0.0075052,           0.0075052,           0.0075052
                 254,            0.014627,           0.0066838,           0.0015353,             0.93611,             0.82376,             0.90658,             0.66792,            0.021036,           0.0057968,           0.0099541,           0.0074953,           0.0074953,           0.0074953
                 255,            0.015726,           0.0064791,           0.0016357,              0.9368,             0.86518,             0.89126,             0.65856,            0.022473,           0.0056808,           0.0086158,           0.0074854,           0.0074854,           0.0074854
                 256,            0.014775,           0.0063329,           0.0012866,             0.94477,             0.89808,             0.92226,             0.69309,            0.019502,           0.0056638,            0.007605,           0.0074755,           0.0074755,           0.0074755
                 257,            0.015551,           0.0064729,           0.0013149,             0.89906,             0.91812,             0.91476,             0.68526,            0.020252,           0.0058398,           0.0077635,           0.0074656,           0.0074656,           0.0074656
                 258,            0.014924,           0.0063326,           0.0014923,             0.90938,             0.88354,             0.92237,             0.69491,            0.019445,             0.00573,           0.0081296,           0.0074557,           0.0074557,           0.0074557
                 259,            0.015132,           0.0062631,           0.0010673,             0.87023,             0.84197,             0.89683,             0.66527,            0.020626,           0.0061514,            0.013904,           0.0074458,           0.0074458,           0.0074458
                 260,            0.015609,           0.0066219,           0.0014241,             0.92571,             0.78495,             0.88819,             0.67124,            0.019582,           0.0060757,            0.013261,           0.0074359,           0.0074359,           0.0074359
                 261,            0.015535,           0.0068282,           0.0016126,             0.95133,             0.86104,             0.89824,             0.65084,            0.020706,           0.0061902,            0.009234,            0.007426,            0.007426,            0.007426
                 262,            0.015241,           0.0065208,           0.0011964,             0.93685,               0.838,             0.90423,             0.66057,            0.020119,           0.0061139,            0.009667,           0.0074161,           0.0074161,           0.0074161
                 263,            0.015605,           0.0064366,           0.0011194,             0.94579,             0.86502,             0.92529,             0.68844,            0.019614,           0.0059317,           0.0087409,           0.0074062,           0.0074062,           0.0074062
                 264,            0.015019,           0.0061817,           0.0013174,             0.93081,             0.85943,             0.91573,              0.6614,            0.020148,           0.0061917,           0.0082392,           0.0073963,           0.0073963,           0.0073963
                 265,            0.014442,           0.0062249,           0.0015638,             0.94906,             0.84722,             0.91755,             0.65225,            0.020685,            0.006221,           0.0083807,           0.0073864,           0.0073864,           0.0073864
                 266,            0.015059,           0.0064206,           0.0013209,             0.94097,             0.84722,             0.91886,             0.66341,            0.021191,           0.0061911,           0.0077361,           0.0073765,           0.0073765,           0.0073765
                 267,            0.014879,            0.006437,           0.0016934,             0.93783,             0.82522,             0.90241,             0.66321,            0.020456,           0.0061148,           0.0086123,           0.0073666,           0.0073666,           0.0073666
